path,latitude,longitude
images/anubis.jpg,49.254508333333334,-123.100225
images/bird.jpeg,48.564388888888885,-123.43914166666667
images/more_images/dog.png,49.035075,-123.06581944444444
images/more_images/wax-card.jpg,49.25448611111111,-123.10018055555555
